Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2023-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Wed, 09 Aug 2023 10:56:43 CEST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damages ('000 US$),"Insured Damages, Adjusted ('000 US$)",Total Damages ('000 US$),"Total Damages, Adjusted ('000 US$)",CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations
2014-0218-IND,2014,0218,,Natural,Hydrological,Flood,Riverine flood,,,India,IND,Southern Asia,Asia,Assam province,Heavy monsoonal rain,"Slide (land, mud, snow, rock)",,,,,,49220,Km2,,,,Brahmaputra,2014,6,26,2014,6,28,27,,18500,,18500,,,,,2000,2472,80.8926237222027,1,1487,,Assam (Adm1). 
2014-0343-IND,2014,0343,FL-2014-000122,Natural,Hydrological,Flood,Riverine flood,,,India,IND,Southern Asia,Asia,Jammu and Kashmir provinces,Monsoonal rain,"Slide (land, mud, snow, rock)",,Yes,,,,,Km2,,,,,2014,9,,2014,9,,298,,275000,,275000,,,150000,185431,16000000,19779307,80.8926237222027,1,40422;40423;40424;40425;40426;40427;40428;40429;40430;40431,,Jammu and Kashmir (Administrative unit not available) (Adm1). 
2014-0391-IND,2014,0391,,Natural,Hydrological,Flood,Riverine flood,,,India,IND,Southern Asia,Asia,"Tura village (West Garo Hills district, Meghalaya province), Goalpara, Kamrup districts (Assam province)",Torrential monsoonal rains; Typhoon Kalmaegi,"Slide (land, mud, snow, rock)",,,,,,61895,Km2,,,,,2014,9,24,2014,10,11,95,,,650000,650000,,,,,163000,201502,80.8926237222027,2,,17581;17583;17796,"Goalpara, Kamrup, West Garo Hills (Adm2). "
2014-0047-IND,2014,0047,,Natural,Meteorological,Extreme temperature ,Cold wave,,,India,IND,Southern Asia,Asia,"Uttar Pradesh, Jammu and Kashmir, Uttarakhand, Delhi provinces",,Fog,,,,,,-9,°C,,,,,2014,1,20,2014,1,24,24,,,,,,,,,,,80.8926237222027,1,1489;40408;40409;40422;40423;40424;40425;40426;40427;40428;40429;40430;40431;70081;70082,,"Delhi, Jammu and Kashmir (Administrative unit not available), Uttar Pradesh, Uttarakhand (Adm1). "
2014-0392-IND,2014,0392,TC-2014-000141,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone Hudhud,India,IND,Southern Asia,Asia,"Vishakhapatnam, Gangavaram towns (Vishakhapatnam district, Andhra Pradesh province), Baragarh, Bolangir, Boudh, Gajapati, Ganjam, Kalahandi, Kandhamal, Khordha, Koraput, Malkangiri, Nabarangpur, Nayagarh, Nuapada, Puri, Rayagada, Sonepur districts (Orissa province), Chhattisgarh province",,Surge,,Yes,,,,215,Kph,,,,,2014,10,12,2014,10,12,53,,920000,,920000,,,530000,655190,7000000,8653447,80.8926237222027,1;2,70075,17566;17811;17812;17814;17818;70208;70210;70211;70213;70217;70219;70220;70221;70222;70223;70224;70225,"Chhattisgarh (Adm1). Baragarh, Bolangir, Boudh, Gajapati, Ganjam, Kalahandi, Kandhamal, Khordha, Koraput, Malkangiri, Nabarangpur, Nayagarh, Nuapada, Puri, Rayagada, Sonepur, Vishakhapatnam (Adm2). "
2014-0182-IND,2014,0182,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,India,IND,Southern Asia,Asia,"Ghaziabad district (Utar Pradesh province), Delhi, West Bengal provinces",,,,,,,,,Kph,,,,,2014,5,30,2014,5,31,15,26,,,26,,,,,,,80.8926237222027,1;2,1489;1511,17911,"Delhi, West Bengal (Adm1). Ghaziabad (Adm2). "
2014-0268-IND,2014,0268,,Natural,Hydrological,Flood,Riverine flood,,,India,IND,Southern Asia,Asia,"Uttarakhand, Himachal Pradesh provinces",Excessive rainfall,,,,,,,,Km2,,,,Sharda river,2014,7,16,2014,7,22,26,,,,,,,,,,,80.8926237222027,1,1493;70082,,"Himachal Pradesh, Uttarakhand (Adm1). "
2014-0313-IND,2014,0313,,Natural,Hydrological,Flood,Riverine flood,,,India,IND,Southern Asia,Asia,Orissa province,Torrential monsoonal rain,,,,,,,,Km2,,,,"Mahanadi, Baitarani, Budha ",2014,8,3,2014,8,4,35,,179000,,179000,,,,,200000,247241,80.8926237222027,1,1504,,Orissa (Adm1). 
2014-0409-IND,2014,0409,,Natural,Hydrological,Flood,Riverine flood,,,India,IND,Southern Asia,Asia,Odisha province,,,,,,,,,Km2,,,,,2014,8,9,2014,8,16,47,,3600000,,3600000,,,,,100000,123621,80.8926237222027,1,1504,,Orissa (Adm1). 
2014-0270-IND,2014,0270,,Natural,Hydrological,Landslide,Landslide,,,India,IND,Southern Asia,Asia,"Malin village (Pune district, Maharashtra province)",Monsoonal rains,,,,,,,,,,,,,2014,7,30,2014,7,30,151,,,200,200,,,,,,,80.8926237222027,2,,17776,Pune (Adm2). 
2014-0538-IND,2014,0538,,Natural,Meteorological,Storm,Convective storm,,,India,IND,Southern Asia,Asia,Uttar Pradesh province,,,,,,,,,Kph,,,,,2014,4,17,2014,4,20,27,,,,,,,,,,,80.8926237222027,1,70081,,Uttar Pradesh (Adm1). 
2014-0520-IND,2014,0520,,Natural,Meteorological,Extreme temperature ,Cold wave,,,India,IND,Southern Asia,Asia,Muzaffarnagar district (Uttar Pradesh province),,,,,,,,3,°C,,,,,2014,12,7,2014,12,9,16,,,,,,,,,,,80.8926237222027,2,,17929,Muzaffarnagar (Adm2). 
2015-0126-IND,2015,0126,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,India,IND,Southern Asia,Asia,"Gujarat, Punjab, Himachal Pradresh, Haryana, Maharashtra, Bihar, Uttar Pradesh, Madhya Pradesh, Rajasthan, Jammu and Kashmir, Uttarakhand, West Bengal provinces",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2015,3,6,2015,3,18,27,,,,,,,106000,130883,906000,1118676,80.9885789905908,1,1491;1492;1493;1498;1505;1506;1511;40408;40409;40422;40423;40424;40425;40426;40427;40428;40429;40430;40431;70073;70079;70081;70082,,"Bihar, Gujarat, Haryana, Himachal Pradesh, Jammu and Kashmir (Administrative unit not available), Madhya Pradesh, Maharashtra, Punjab, Rajasthan, Uttar Pradesh, Uttarakhand, West Bengal (Adm1). "
2015-0107-IND,2015,0107,FL-2015-000029,Natural,Hydrological,Flood,Flash flood,,,India,IND,Southern Asia,Asia,"Chadoora village (72811 district, Jammu and Kashmir province)",Heavy rains,"Slide (land, mud, snow, rock)",,,,,,70288,Km2,33.1767,76.41,,Jhelum river,2015,3,20,2015,3,31,44,25,,2097,2122,,,,,76000,93840,80.9885789905908,2,,72811,Administrative unit not available (Adm2). 
2015-0253-IND,2015,0253,FL-2015-000068,Natural,Hydrological,Flood,Riverine flood,,,India,IND,Southern Asia,Asia,"Mirik, Kalimpong, Darjeeling villages (Darjiling district, West Bengal province), ",,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2015,6,23,2015,6,30,40,,,1000,1000,,,,,,,80.9885789905908,2,,17948,Darjiling (Adm2). 
2015-0317-IND,2015,0317,,Natural,Hydrological,Flood,Riverine flood,,,India,IND,Southern Asia,Asia,"Kachchh, Patan, Banas Kantha districts (Gujarat province), Malda, Jalpaiguri districts (West Bengal province), Jorhat, Dhemaji, Lakhimpur, Dhuburi, Darrang, Goalpara, Karbi Anglong, Marigaon districts (Assam province), Manipur, Orissa, Rajasthan, Madhya Pradesh provinces","Monsoon rains, exacerbated by tail end of Cyclone Komen","Slide (land, mud, snow, rock)",,,,,,629962,Km2,26.2074,82.62,,,2015,7,15,2015,8,19,293,,13709887,,13709887,,,,,,,80.9885789905908,1;2,1500;1504;1506;70079,17578;17579;17581;17584;17637;17643;17951;17953;70087;70089;70091;70092;70129,"Madhya Pradesh, Manipur, Orissa, Rajasthan (Adm1). Banas Kantha, Darrang, Dhemaji, Dhuburi, Goalpara, Jalpaiguri, Jorhat, Kachchh, Karbi Anglong, Lakhimpur, Maldah, Marigaon, Patan (Adm2). "
2015-0333-IND,2015,0333,,Natural,Hydrological,Flood,Riverine flood,,,India,IND,Southern Asia,Asia,"Rajasthan, Uttar Pradesh, Jammu and Kashmir, Arunachal Pradesh, Uttarakhand, Punjab, Haryana, Himachal Pradesh provinces",Torrential monsoonal rains,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2015,7,7,2015,7,13,25,,,,,,,,,,,80.9885789905908,1,1492;1493;1505;1506;40408;40409;40422;40423;40424;40425;40426;40427;40428;40429;40430;40431;70036;70037;70072;70081;70082,,"Arunachal Pradesh, Arunachal Pradesh (Administrative unit not available), Haryana, Himachal Pradesh, Jammu and Kashmir (Administrative unit not available), Punjab, Rajasthan, Uttar Pradesh, Uttarakhand (Adm1). "
2015-0413-IND,2015,0413,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Sonitpur, Lakhimpur, Kokrajhar, Dhemaji districts (Assam province), Arunachal Pradesh province ",,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2015,7,14,2015,7,16,,,85250,,85250,,,,,,,80.9885789905908,1;2,70036;70037;70072,17593;70087;70090;70091,"Arunachal Pradesh, Arunachal Pradesh (Administrative unit not available) (Adm1). Dhemaji, Kokrajhar, Lakhimpur, Sonitpur (Adm2). "
2015-0164-IND,2015,0164,,Natural,Meteorological,Storm,Convective storm,Severe storm,,India,IND,Southern Asia,Asia,"Purnia, Madhepura, Madhubani, Supaul, Sitamarhi districts (Bihar province)",,Hail,,,,,,150,Kph,,,,,2015,4,21,2015,4,21,100,100,125000,,125100,,,,,160000,197559,80.9885789905908,2,,17611;17612;17621;17630;70104,"Madhepura, Madhubani, Purnia, Sitamarhi, Supaul (Adm2). "
2015-0118-IND,2015,0118,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,India,IND,Southern Asia,Asia,Tripura province,,,,,,,,,Kph,,,,,2015,4,4,2015,4,5,1,,10000,,10000,,,,,3000,3704,80.9885789905908,1,1509,,Tripura (Adm1). 
2015-0450-IND,2015,0450,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,India,IND,Southern Asia,Asia,"Deogarh, Nabarangpur, Malkangiri districts (Orissa province), Andhra Pradesh province",,,,,,,,,Kph,,,,,2015,9,6,2015,9,6,32,,,,,,,,,,,80.9885789905908,1;2,1485,70212;70220;70221,"Andhra Pradesh (Adm1). Deogarh, Malkangiri, Nabarangpur (Adm2). "
2015-0600-IND,2015,0600,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,India,IND,Southern Asia,Asia,Andhra Pradesh province,,,,,,,,,Kph,,,,,2015,5,19,2015,5,19,23,,,,,,,,,,,80.9885789905908,1,1485,,Andhra Pradesh (Adm1). 
2015-0604-IND,2015,0604,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,India,IND,Southern Asia,Asia,Maharashtra province,,,,,,,,,Kph,,,,,2015,10,3,2015,10,4,29,,,,,,,,,,,80.9885789905908,1,1498,,Maharashtra (Adm1). 
2015-0144-IND,2015,0144,EQ-2015-000048,Natural,Geophysical,Earthquake,Ground movement,,,India,IND,Southern Asia,Asia,"Bihar, Uttar Pradesh, West Bengal, Sikkim provinces",,,,,,,,8,Richter,28.2305,84.7314,,,2015,4,25,2015,4,25,78,560,,,560,,,,,,,80.9885789905908,1,1507;1511;70073;70081,,"Bihar, Sikkim, Uttar Pradesh, West Bengal (Adm1). "
2015-0175-IND,2015,0175,,Natural,Geophysical,Earthquake,Ground movement,,,India,IND,Southern Asia,Asia,Bihar province,,,,,,,,7,Richter,27.8087,86.0655,12:35,,2015,5,12,2015,5,12,20,,,,,,,,,,,80.9885789905908,1,70073,,Bihar (Adm1). 
2015-0476-IND,2015,0476,EQ-2015-000147,Natural,Geophysical,Earthquake,Ground movement,,,India,IND,Southern Asia,Asia,"Administrative unit not available districts (Jammu and Kashmir province), Delhi, Punjab provinces",,,,,,,,8,Richter,36.5244,70.3676,13:39,,2015,10,26,2015,10,26,,10,,,10,,,,,,,80.9885789905908,1;2,1489;1505,72789;72802;72810;72851,"Delhi, Punjab (Adm1). Administrative unit not available (Adm2). "
2015-0207-IND,2015,0207,,Natural,Hydrological,Flood,Flash flood,,,India,IND,Southern Asia,Asia,"Bhadrairuppu village (Virudhunagar district, Tamil Nadu province)",Torrential rain,,,,,,,14179,Km2,10.7121,79.18,,,2015,5,17,2015,5,21,8,,200,,200,,,,,,,80.9885789905908,2,,17869,Virudhunagar (Adm2). 
2015-0249-IND,2015,0249,,Natural,Hydrological,Flood,Riverine flood,,,India,IND,Southern Asia,Asia,"Amreli, Rajkot, Surat districts (Gujarat province), Maharashtra province",Monsoon rains,,,,,,,43782,Km2,21.8734,70.76,,,2015,6,19,2015,6,20,81,,9000,,9000,,,,,604000,745784,80.9885789905908,1;2,1498,17636;17647;17649,"Maharashtra (Adm1). Amreli, Rajkot, Surat (Adm2). "
2015-0226-IND,2015,0226,FL-2015-000066,Natural,Hydrological,Landslide,Landslide,,,India,IND,Southern Asia,Asia,"Barpeta, Sonitpur, Goalpara, Dhemaji, Lakhimpur, Tinsukia, Darrang, Nalbari, Jorhat, Kamrup, Dibrugarh, Nagaon, Bongaigaon districts (Assam province) ",Seosnal monsoon,,,,,,,,,26.9195,93.87,,Bhrahmaputra river,2015,6,2,2015,6,29,3,,9000,,9000,,,,,,,80.9885789905908,2,,17576;17578;17580;17581;17583;17589;17590;17593;70086;70087;70089;70091;70093,"Barpeta, Bongaigaon, Darrang, Dhemaji, Dibrugarh, Goalpara, Jorhat, Kamrup, Lakhimpur, Nagaon, Nalbari, Sonitpur, Tinsukia (Adm2). "
2015-0189-IND,2015,0189,,Natural,Meteorological,Extreme temperature ,Heat wave,,,India,IND,Southern Asia,Asia,"Delhi, Andhra Pradesh, Orissa provinces",,,,,,,,48,°C,,,,,2015,5,20,2015,5,31,2248,,,,,,,,,,,80.9885789905908,1,1485;1489;1504,,"Andhra Pradesh, Delhi, Orissa (Adm1). "
2015-9618-IND,2015,9618,,Natural,Climatological,Drought,Drought,,,India,IND,Southern Asia,Asia,"Tamil Nadu, Rajasthan, Jharkhand, Assam, Andhra Pradesh, Himachal Pradesh, Nagaland; Maharashtra, Bihar, Madhya Pradesh, Chhattisgarh, Telangana, Jharkand, Odisha states",Erratic rainfall,,,,,,,,Km2,,,,,2015,1,,2016,12,,,,330000000,,330000000,,,400000,493897,3000000,3704226,80.9885789905908,1,1485;1487;1493;1498;1503;1506;1508;70073;70075;70078;70079,,"Andhra Pradesh, Assam, Bihar, Chhattisgarh, Himachal Pradesh, Jharkhand, Madhya Pradesh, Maharashtra, Nagaland, Rajasthan, Tamil Nadu (Adm1). "
2015-0374-IND,2015,0374,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,Assam province,Monsoonal rain,,,,,,,69190,Km2,26.8946,93.75,,Brahmaputra river,2015,8,13,2015,8,19,5,,18000,,18000,,,,,,,80.9885789905908,1,1487,,Assam (Adm1). 
2015-0406-IND,2015,0406,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Dhemaji, Kokrajhar, Bongaigaon, Sonitpur, Barpeta, Goalpara, Marigaon, Cachar, Lakhimpur, Jorhat, Tinsukia, Darrang, Nalbari, Kamrup, Dibrugarh, Sibsagar districts (Assam province) ",Hearvy rain,,,,,,,,Km2,,,,,2015,8,28,2015,8,30,18,,736000,51000,787000,,,,,,,80.9885789905908,2,,17576;17577;17578;17580;17581;17583;17590;17592;17593;70086;70087;70089;70090;70091;70092;70093,"Barpeta, Bongaigaon, Cachar, Darrang, Dhemaji, Dibrugarh, Goalpara, Jorhat, Kamrup, Kokrajhar, Lakhimpur, Marigaon, Nalbari, Sibsagar, Sonitpur, Tinsukia (Adm2). "
2015-0504-IND,2015,0504,TC-2015-000163,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Chittoor, Cuddapah, Prakasam, Nellore districts (Andhra Pradesh province), Chennai, Cuddalore, Nagapattinam, Kancheepuram, Thiruvallur, Villupuram districts (Tamil Nadu province), Puducherry province",Tropical depression 'Rovan',,,,,Yes,,93202,Km2,11.828,78.855,,,2015,11,8,2015,12,4,325,1000,1800000,,1801000,,,755000,932230,2200000,2716432,80.9885789905908,1;2,70080,17549;17550;17561;17563;70242;70243;70244;70247;70251;70255,"Puducherry (Adm1). Chennai, Chittoor, Cuddalore, Cuddapah, Kancheepuram, Nagapattinam, Nellore, Prakasam, Thiruvallur, Villupuram (Adm2). "
2016-0139-IND,2016,0139,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Arunachal Pradesh, Assam, Nagaland provinces",Pre-monsoon rains,"Slide (land, mud, snow, rock)",,,,,,70518,Km2,27.464,95.607,,Brahmaptura river,2016,4,22,2016,4,25,18,,100000,,100000,,,,,150000,182904,82.010330903136,1,1487;1503;70072,,"Arunachal Pradesh, Assam, Nagaland (Adm1). "
2016-0234-IND,2016,0234,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,India,IND,Southern Asia,Asia,"Muzaffarpur, Patna, Siwan districts (Bihar province)",,,,,,,,,Kph,,,,,2016,6,12,2016,6,12,11,,,,,,,,,,,82.010330903136,2,,17613;17619;17631,"Muzaffarpur, Patna, Siwan (Adm2). "
2016-0237-IND,2016,0237,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,India,IND,Southern Asia,Asia,"Bihar, Uttar Pradesh, Jharkhand, Madhya Pradesh provinces",,,,,,,,,Kph,,,,,2016,6,20,2016,6,21,93,,,,,,,,,,,82.010330903136,1,70073;70078;70079;70081,,"Bihar, Jharkhand, Madhya Pradesh, Uttar Pradesh (Adm1). "
2016-0002-IND,2016,0002,,Natural,Geophysical,Earthquake,Ground movement,,,India,IND,Southern Asia,Asia,"Guwahati city (Kamrup district, Assam province), East Imphal, West Imphal, Senapati, Thoubal, Bishnupur, Tamenglong districts (Manipur province)",,,,,,,,7,Richter,24.804,93.65,,,2016,1,3,2016,1,3,8,308,10500,,10808,,,,,75000,91452,82.010330903136,2,,17583;70188;70191;70192;70193;70194;70196,"Bishnupur, East Imphal, Kamrup, Senapati, Tamenglong, Thoubal, West Imphal (Adm2). "
2016-0239-IND,2016,0239,,Natural,Hydrological,Flood,Flash flood,,,India,IND,Southern Asia,Asia,"Chamoli, Pithoragahr districts (Uttarakhand province), Assam, Arunachal Pradesh provinces",Torrential rains,,,,,,,135742,Km2,27.068,93.95,,Alaknanda and Mandakini rivers,2016,6,25,2016,7,1,61,,,,,,,,,100000,121936,82.010330903136,1;2,1487;70072,17932;70282,"Arunachal Pradesh, Assam (Adm1). Chamoli, Pithoragarh (Adm2). "
2016-0267-IND,2016,0267,,Natural,Hydrological,Flood,Flash flood,,,India,IND,Southern Asia,Asia,"Lakhimpur, Golaghat, Jorhat, Barpeta, Bongaigaon, Goalpara, Dhubri, Marigaon, Darrang, Nalbari districts (Assam province)",Monsoonal rain,,,,,,,,Km2,,,,"Brahmaputra, Barak Rivers",2016,7,28,2016,7,30,50,,,2000000,2000000,,,,,150000,182904,82.010330903136,2,,17576;17578;17579;17581;17582;17590;70086;70089;70091;70092,"Barpeta, Bongaigaon, Darrang, Dhuburi, Goalpara, Golaghat, Jorhat, Lakhimpur, Marigaon, Nalbari (Adm2). "
2016-0049-IND,2016,0049,,Natural,Hydrological,Landslide,Avalanche,,,India,IND,Southern Asia,Asia,Jammu and Kashmir (Administrative unit not available) (Siachen glacier) ,,,,,,,,,,,,,,2016,2,3,2016,2,3,10,,,,,,,,,,,82.010330903136,1,40409,,Jammu and Kashmir (Administrative unit not available) (Adm1). 
2016-0195-IND,2016,0195,,Natural,Hydrological,Landslide,Landslide,,,India,IND,Southern Asia,Asia,Uttarakhand province,Thunderstorms,,,,,,,,,,,,,2016,5,22,2016,5,22,10,5,,,5,,,,,,,82.010330903136,1,70082,,Uttarakhand (Adm1). 
2016-0133-IND,2016,0133,,Natural,Meteorological,Extreme temperature ,Heat wave,,,India,IND,Southern Asia,Asia,"Andhra Pradesh, Rajasthan, Orissa, Bihar, Jharkhand, Tamil Nadu, Uttar Pradesh provinces",,,,,,,,51,°C,,,,,2016,4,1,2016,5,20,300,,,,,,,,,,,82.010330903136,1,1485;1504;1506;1508;70073;70078;70081,,"Andhra Pradesh, Bihar, Jharkhand, Orissa, Rajasthan, Tamil Nadu, Uttar Pradesh (Adm1). "
2016-0187-IND,2016,0187,,Natural,Climatological,Wildfire,Forest fire,,,India,IND,Southern Asia,Asia,"Uttarakhand province (including Almora, Pauri Garhwal, Chamoli districts)",Combination of well above normal tempertaure and lack of rainfall,,,,,,,,Km2,,,,,2016,2,1,2016,5,2,7,,,,,,,,,,,82.010330903136,1,70082,,Uttarakhand (Adm1). 
2016-0271-IND,2016,0271,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Biha, Uttar Pradeshr province (Varanasi, Allahabad, Ghazipur, Ballia, Banda, Jalaun, Ghaziabad, Patna, Bhagalpur, Vaishali, Buxar, Bhojpur, Sonepur, Saran, Begusarai, Samastipur, Lakhisarai, Khagaria, Munger, Nalanda, Katihar, Purnea, Katihar, Supual, Kisanganj, Madhepura, Gopalganj, Saharsa, Araria, East Champaran, Muzafferpur, Kishanganj, Purnea, Araria, Supaul, Bhagalpur, Darbhanga)",Monsoonal rains,,,,,,,,Km2,,,,,2016,7,15,2016,9,12,254,,1600000,,1600000,,,,,350000,426776,82.010330903136,1,70073;70081,,"Bihar, Uttar Pradesh (Adm1). "
2016-0276-IND,2016,0276,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Bhopal, Hoshangabad, Rewa, Sagar, Shajapur, Jabalpur, Satna, Harda, Panna, Vidisha, Raisen, Mandla, Tikamgarh, Seoni, Damoh, Sehore, Agar-Malwa districts (Madhya Pradesh province)",Monsoonal rains,,,,,,,,Km2,,,,,2016,7,9,2016,8,22,184,,100000,,100000,,,,,160000,195097,82.010330903136,2,,17716;17720;17728;17730;17732;17736;17739;17743;17744;17745;17746;17747;17749;17753;17755;70173,"Bhopal, Damoh, Harda, Hoshangabad, Jabalpur, Mandla, Panna, Raisen, Rewa, Sagar, Satna, Sehore, Seoni, Shajapur, Tikamgarh, Vidisha (Adm2). "
2016-0304-IND,2016,0304,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Maharashtra (Nashik, Raigad (Mahad), Thane (Bhiwandi), Ratnagiri, Pune, Satara, Kolhapur), Gujarat (Valsad, Chhota Udepur (Vadodara), Navsari and Surat)",Monsoonal rains,,,,,,,,Km2,,,,Savitri,2016,8,1,2016,8,3,37,,3000,,3000,,,,,,,82.010330903136,2,,17649;17652;17653;17769;17773;17776;17777;17778;17781;17783;70127,"Kolhapur, Nashik, Navsari, Pune, Raigarh, Ratnagiri, Satara, Surat, Thane, Vadodara, Valsad (Adm2). "
2016-0485-IND,2016,0485,,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone 'Vardah',India,IND,Southern Asia,Asia,Chennai district (Tamil Nadu province); Andhra Pradesh,,Flood,,,,,,140,Kph,,,,,2016,12,12,2016,12,14,24,,,,,,,200000,243872,1000000,1219359,82.010330903136,1;2,1485,70242,Andhra Pradesh (Adm1). Chennai (Adm2). 
2016-0391-IND,2016,0391,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Andhra Pradesh province, Telangana",Monsoonal rains,,,,,,,137435,Km2,17.654,80.34,,,2016,9,21,2016,9,29,28,,3000,,3000,,,44000,53652,589000,718202,82.010330903136,1,1485,,Andhra Pradesh (Adm1). 
2016-0554-IND,2016,0554,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Jorhat, Golaghat (Assam State)",,,,,,,,,Km2,,,,,2016,7,17,2016,7,19,34,,,,,,,,,,,82.010330903136,2,,17582;70089,"Golaghat, Jorhat (Adm2). "
2017-0152-IND,2017,0152,TC-2017-000058,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone Mora,India,IND,Southern Asia,Asia,"Manipur, Mizoram",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2017,5,30,2017,5,31,,,1970,,1970,,,,,,,83.7572545519631,1,1500;1502,,"Manipur, Mizoram (Adm1). "
2017-0508-IND,2017,0508,TC-2017-000172,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone 'Ockhi',India,IND,Southern Asia,Asia,"Kerala (Thiruvananthapuram, Kozhikode,Ernakulam),Tamil Nadu (Kanyakumari-Munchirai, Thiruvattar,Killiyur, Kurunthancode, Rajakkamangalam-, Tirunelveli, Tuticorin districts), Andhra Pradesh (Chittoor and Nellore), Lakshadweep Islands",,Flood,,,,,,130,Kph,,,,"Amaravathi, Bhavani, Suwarnamukhi and Kalingi Rivers",2017,12,2,2017,12,2,884,,60000,,60000,,,,,,,83.7572545519631,2,,17549;17561;17699;17703;17709;17866;17870;17884;70167,"Chittoor, Ernakulam, Kanniyakumari, Kavaratti, Kozhikode, Nellore, Thiruvananthapuram, Thoothukudi, Tirunelveli Kattabo (Adm2). "
2017-0265-IND,2017,0265,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,India,IND,Southern Asia,Asia,"Vaishali, Saran, Patna, Gaya, Sasaram (Rohta), Araria, Nalanda districts (Bihar)",Monsoon,,,,,,,,Kph,,,,,2017,7,8,2017,7,11,23,12,,,12,,,,,,,83.7572545519631,2,,17601;17615;17619;17623;17628;17632;70094,"Araria, Gaya, Nalanda, Patna, Rohtas, Saran, Vaishali (Adm2). "
2017-0569-IND,2017,0569,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,India,IND,Southern Asia,Asia,"Jamui, Champaran, Vaishali, Samastipur, Bihar",,,,,,,,,Kph,,,,,2017,5,28,2017,5,28,29,,1250,,1250,,,,,,,83.7572545519631,2,,17618;17620;17626;17632;70099,"Jamui, Pashchim Champaran, Purba Champaran, Samastipur, Vaishali (Adm2). "
2017-0570-IND,2017,0570,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,India,IND,Southern Asia,Asia,Maldah (West Bengal),,,,,,,,,Kph,,,,,2017,3,25,2017,3,25,4,20,,60000,60020,,,,,,,83.7572545519631,2,,17953,Maldah (Adm2). 
